Transaction ID,Date,Store ID,Product ID,Category,Sub-Category,Quantity Sold,Price,Discount,Total Sales,Customer ID,Payment Method,Store Location,Customer Age,Customer Gender,Customer Segment,Loyalty Program,Feedback Rating,Employee ID,Store Type
T0001240,2023-02-04,S034,P00999,Toys,Action Figures,5,261.23,0.13,1136.35,118fa161-c9a5-44d9-9929-b7d620b5adea,Online Payment,"East Charles, Macedonia",29,Male,VIP,No,2,E0263,Outlet
T0001241,2022-11-05,S032,P00837,Clothing,Shoes,4,450.46,0.02,1765.8,c4b9cfa5-8bc0-4a3f-a267-ce4efc361561,Online Payment,"Lawrencefort, Senegal",29,Male,Regular,No,4,E0359,Supermarket
T0001242,2022-10-02,S097,P00927,Electronics,Laptops,1,865.75,0.02,848.43,cd86f65f-6f65-4071-8086-38e983ce3300,Online Payment,"East Emilyside, Latvia",52,Female,VIP,No,5,E0214,Supermarket
T0001243,2022-10-30,S056,P00128,Electronics,Smartphones,3,570.97,0.24,1301.81,56b06554-86fe-4628-8222-89bb3a2559e5,Online Payment,"Lake Davidshire, Liechtenstein",53,Female,VIP,Yes,1,E0305,Online
T0001244,2023-04-27,S026,P00864,Groceries,Fruits,3,773.91,0.27,1694.86,03fb8d48-ab88-481c-b9c1-49c3c20e9d92,Credit Card,"New Brianchester, Sri Lanka",20,Female,Regular,No,4,E0153,Online
T0001245,2023-02-21,S010,P00650,Groceries,Fruits,4,263.62,0.2,843.58,29e6642f-f86d-4e5f-9df9-ef90f95b56b7,Cash,"Juanfurt, Pakistan",66,Female,VIP,No,3,E0058,Supermarket
T0001246,2023-08-11,S071,P00223,Groceries,Dairy,1,104.88,0.22,81.81,9f64243a-3aa1-4ad8-b37a-58027e2b3242,Cash,"South John, Montenegro",31,Female,VIP,Yes,1,E0011,Supermarket
T0001247,2024-02-02,S015,P00460,Groceries,Vegetables,7,813.17,0.15,4838.36,6c2d1c28-c138-428e-a0fc-ec98ef68c87c,Cash,"Nancyport, Mongolia",69,Male,VIP,Yes,3,E0279,Online
T0001248,2023-04-16,S025,P00705,Groceries,Snacks,8,899.85,0.18,5903.02,6892593d-0e1a-4c47-8b94-cc9c144152e6,Online Payment,"Port Timothy, Gabon",36,Female,Regular,Yes,2,E0457,Supermarket
T0001249,2023-02-28,S017,P00324,Toys,Board Games,9,589.37,0.28,3819.12,870c06c9-ed5f-451d-8cf6-9775c89f04b6,Cash,"Lawrencefort, Senegal",22,Male,VIP,No,3,E0147,Online
T0001250,2022-12-31,S084,P00933,Furniture,Beds,2,947.38,0.29,1345.28,e3a619db-18d8-46fe-8ba7-78b2353801fa,Credit Card,"New Susan, Jersey",33,Male,VIP,No,1,E0436,Outlet
T0001251,2022-11-29,S090,P00771,Furniture,Tables,3,7.11,0.1,19.2,5cb077c6-60b2-490d-9879-b565a83186cb,Online Payment,"Kellyfort, Bhutan",29,Male,Regular,Yes,1,E0464,Online
T0001252,2022-09-07,S079,P00930,Clothing,T-Shirts,10,650.4,0.24,4943.04,38612d1a-9eca-4aa2-8c71-e794a5c5fe1f,Cash,"Lake Phillip, Guyana",62,Male,Regular,No,4,E0044,Supermarket
T0001253,2023-08-22,S030,P00854,Toys,Dolls,9,333.72,0.01,2973.45,df2e4d92-1867-489f-971d-bfcc0ab933ca,Credit Card,"Mcdanielshire, Palau",33,Male,VIP,Yes,2,E0443,Supermarket
T0001254,2023-12-07,S045,P00889,Clothing,Shoes,2,972.61,0.26,1439.46,3af7dcf6-28bb-49ea-a529-48c828960906,Online Payment,"North John, Cocos (Keeling) Islands",41,Male,Regular,No,4,E0275,Online
T0001255,2023-12-06,S036,P00749,Clothing,Jeans,10,25.85,0.1,232.65,7e5fdfaa-9625-48bd-a0f7-f886cbcb653e,Cash,"Huangside, Mauritius",19,Male,Regular,Yes,2,E0073,Outlet
T0001256,2022-10-26,S087,P00824,Clothing,Jeans,9,209.93,0.02,1851.58,70694df6-ab82-474e-95d1-40ba1b103567,Cash,"Gonzalesburgh, Yemen",37,Male,Regular,Yes,5,E0002,Supermarket
T0001257,2023-05-19,S029,P00486,Clothing,Jackets,2,899.19,0.01,1780.4,541b1254-0352-45d3-8c79-41b2b7f09902,Online Payment,"Juanfurt, Pakistan",45,Male,Regular,No,3,E0150,Outlet
T0001258,2023-06-18,S055,P00665,Clothing,T-Shirts,10,266.01,0.15,2261.09,c5d37dbc-c0e4-4690-9594-d544584cd807,Online Payment,"New April, Lesotho",30,Male,VIP,Yes,1,E0260,Supermarket
T0001259,2023-10-04,S021,P00876,Toys,Board Games,2,441.29,0.16,741.37,619a750b-17ac-46ed-8a32-615fad596170,Online Payment,"Port Danielburgh, Bahrain",64,Male,VIP,Yes,4,E0272,Supermarket
T0001260,2022-11-10,S053,P00442,Electronics,Smartphones,10,66.5,0.02,651.7,35aecec4-f03a-4b67-8938-4c525013ab76,Online Payment,"Port Nicoleside, Haiti",41,Male,Regular,Yes,2,E0128,Supermarket
T0001261,2023-01-11,S067,P00379,Electronics,Smartphones,3,819.62,0.03,2385.09,8c72085b-fd88-4b3d-a174-1421d34af278,Credit Card,"Lake Emilychester, Wallis and Futuna",52,Male,VIP,Yes,2,E0163,Supermarket
T0001262,2022-10-09,S013,P00370,Groceries,Vegetables,1,823.7,0.24,626.01,7a40ac35-f5ae-4af9-89f9-78efb8b9d6ce,Credit Card,"New Jonathan, Andorra",35,Female,VIP,No,4,E0156,Outlet
T0001263,2023-04-23,S026,P00722,Furniture,Chairs,2,332.59,0.13,578.71,c9cec649-326c-4cff-9958-9b3be69d8d3e,Online Payment,"Thompsonbury, Djibouti",64,Female,Regular,No,5,E0456,Supermarket
T0001264,2023-02-23,S057,P00449,Electronics,Smartphones,1,174.78,0.26,129.34,b06958d9-977c-4251-aec5-4af44b67aee1,Cash,"East Charles, Macedonia",52,Female,VIP,No,5,E0248,Supermarket
T0001265,2023-07-25,S044,P00268,Electronics,Tablets,2,823.65,0.19,1334.31,35d21841-5580-42c4-a86f-5078213c17d1,Credit Card,"Port Melanie, Moldova",62,Male,Regular,No,5,E0482,Online
T0001266,2022-10-06,S064,P00128,Clothing,Jeans,4,554.52,0.14,1907.55,ddd4b3d8-096a-4a24-a90a-f7a0be0fcc1d,Cash,"Annchester, Chad",63,Male,Regular,No,4,E0471,Supermarket
T0001267,2023-09-09,S064,P00249,Electronics,Cameras,8,46.23,0.1,332.86,641b32f4-3f1b-4c8e-95ed-19f325fcc7d8,Credit Card,"New Carolfurt, Colombia",18,Female,Regular,No,2,E0407,Outlet
T0001268,2022-10-13,S009,P00356,Electronics,Laptops,10,939.4,0.3,6575.8,8b1fc2a2-f2a0-42b3-a558-6dc59b5a1c98,Online Payment,"Francisfort, South Georgia and the South Sandwich Islands",23,Male,VIP,Yes,1,E0412,Online
T0001269,2024-04-30,S025,P00407,Furniture,Chairs,5,268.13,0.25,1005.49,894cd580-6452-43b9-9a4f-511b9796c3c4,Credit Card,"Martinstad, Guinea",22,Female,Regular,Yes,4,E0493,Online
T0001270,2022-10-13,S056,P00278,Electronics,Laptops,7,460.58,0.3,2256.84,3c99b042-c943-4e34-99d4-bf84aaf056cc,Credit Card,"Seantown, Namibia",33,Male,VIP,No,3,E0359,Online
T0001271,2023-08-04,S042,P00506,Groceries,Vegetables,3,674.47,0.18,1659.2,354ea342-3d32-45b9-85ff-b2be2bec90b4,Cash,"South John, Montenegro",65,Female,VIP,No,3,E0476,Supermarket
T0001272,2024-05-15,S072,P00245,Toys,Board Games,10,835.79,0.06,7856.43,8cfc170e-01c4-4979-bc9a-00ac785a6720,Online Payment,"Sonyamouth, Georgia",47,Female,Regular,Yes,2,E0402,Online
T0001273,2023-01-02,S047,P00923,Toys,Board Games,6,229.22,0.2,1100.26,1c0b89ba-fa52-4ced-a76f-8c301bd42eab,Online Payment,"North Karenborough, Czech Republic",62,Male,VIP,Yes,5,E0183,Supermarket
T0001274,2024-03-17,S007,P00534,Toys,Board Games,2,277.69,0.11,494.29,9c97cccf-1d55-4526-a922-f5f1cdbd2510,Credit Card,"Port Nicoleside, Haiti",70,Male,Regular,Yes,3,E0365,Supermarket
T0001275,2023-03-09,S088,P00128,Electronics,Cameras,9,837.54,0.0,7537.86,294f1c10-52a9-45bd-a540-51c8253a90cf,Online Payment,"Boltonport, French Guiana",47,Male,Regular,Yes,1,E0424,Supermarket
T0001276,2023-09-20,S018,P00455,Groceries,Fruits,2,13.54,0.12,23.83,5a24a787-eb55-4c19-bdea-820ee906e0af,Online Payment,"Martinstad, Guinea",55,Female,Regular,Yes,3,E0298,Outlet
T0001277,2024-04-28,S096,P00343,Groceries,Vegetables,2,898.84,0.01,1779.7,1ac9a6df-f183-428f-a584-5b2e94dbb9f1,Online Payment,"Port Jerry, Tokelau",56,Male,VIP,Yes,3,E0203,Online
T0001278,2023-01-16,S049,P00293,Toys,Puzzles,8,171.14,0.22,1067.91,ecca51e8-daa0-4316-9d23-59daf1966296,Credit Card,"West Ashley, Macedonia",59,Female,Regular,Yes,5,E0461,Online
T0001279,2023-09-09,S001,P00760,Toys,Board Games,7,888.1,0.16,5222.03,eed87c47-2f68-4555-9ac8-0831dfdb28ea,Online Payment,"East Samantha, Korea",62,Male,Regular,No,2,E0132,Online
T0001280,2022-12-17,S014,P00691,Furniture,Beds,1,177.07,0.04,169.99,fa9fe94e-d2f8-429c-8251-50b011b9fd73,Cash,"Port Danielburgh, Bahrain",48,Female,VIP,Yes,4,E0364,Outlet
T0001281,2024-05-01,S025,P00029,Toys,Dolls,3,884.03,0.1,2386.88,e5bbeeb8-ffb9-4640-8372-d9f781b8ce67,Credit Card,"Martinstad, Guinea",51,Male,Regular,Yes,3,E0080,Supermarket
T0001282,2023-02-23,S009,P00374,Clothing,Jeans,4,842.99,0.29,2394.09,7580ebf3-935c-40db-9d34-8ac4b4645af2,Credit Card,"Jonesborough, Isle of Man",64,Male,VIP,Yes,1,E0446,Online
T0001283,2022-09-27,S086,P00743,Furniture,Tables,7,852.76,0.0,5969.32,96f15bed-715b-4ff4-a6ea-960c5e94c7e5,Credit Card,"West Michelle, Saudi Arabia",44,Female,Regular,Yes,4,E0020,Online
T0001284,2024-08-30,S024,P00529,Clothing,Jeans,4,694.28,0.21,2193.92,609e373d-36dc-400d-8b88-dedec227636e,Cash,"East Johnton, Saint Helena",53,Male,VIP,No,1,E0388,Supermarket
T0001285,2022-10-01,S043,P00029,Furniture,Beds,4,102.35,0.14,352.08,22fdd353-ab48-4fec-bdca-4fe9b1eb5639,Online Payment,"West Ellen, Austria",54,Male,Regular,Yes,1,E0328,Outlet
T0001286,2023-07-07,S066,P00507,Furniture,Beds,6,259.52,0.22,1214.55,89fe048c-3ca8-4209-b3c2-568b72e0493d,Cash,"West Autumnborough, Bahamas",32,Female,VIP,No,1,E0471,Outlet
T0001287,2023-12-06,S022,P00475,Toys,Dolls,7,687.3,0.26,3560.21,5f49edf0-64b2-47fe-821c-b13b2a507886,Credit Card,"Bethburgh, Slovakia (Slovak Republic)",55,Female,VIP,Yes,3,E0354,Online
T0001288,2024-06-25,S024,P00350,Groceries,Fruits,7,951.21,0.09,6059.21,7bedced3-aae5-46d6-aaff-87e717428244,Credit Card,"Christopherberg, Holy See (Vatican City State)",51,Male,VIP,No,1,E0061,Supermarket
T0001289,2023-10-01,S097,P00963,Clothing,Jeans,9,855.05,0.08,7079.81,e14da690-22c9-4eeb-9602-6f0934767a71,Online Payment,"Jonesborough, Isle of Man",61,Female,VIP,No,1,E0345,Supermarket
T0001290,2024-01-17,S057,P00181,Groceries,Fruits,10,391.21,0.29,2777.59,fee388d9-7817-4a12-9acc-6be7f6618a2f,Cash,"North Kathleen, Puerto Rico",40,Female,VIP,Yes,4,E0063,Outlet
T0001291,2022-12-14,S018,P00605,Furniture,Chairs,7,665.62,0.25,3494.51,9f4b3a53-c025-45a4-8167-0e0744f3b0fa,Online Payment,"Annchester, Chad",22,Male,Regular,No,4,E0355,Online
T0001292,2023-07-01,S080,P00148,Groceries,Snacks,7,256.99,0.3,1259.25,31ab7e6d-fd21-4a5d-904c-69b75d2fdd76,Cash,"Port Danielburgh, Bahrain",20,Male,VIP,Yes,1,E0237,Supermarket
T0001293,2023-05-11,S065,P00636,Clothing,T-Shirts,8,445.33,0.14,3063.87,0765e0e3-a867-43c9-a535-dcee1e431173,Credit Card,"North Stevenland, Albania",33,Female,VIP,No,5,E0438,Online
T0001294,2023-02-05,S004,P00748,Toys,Puzzles,5,801.41,0.04,3846.77,70a55840-7d9c-4913-b3e9-d5d5f39f90f8,Online Payment,"West Rachelton, Finland",38,Female,VIP,No,3,E0273,Outlet
T0001295,2024-01-26,S094,P00891,Furniture,Beds,2,185.1,0.01,366.5,a0916b16-c5f2-4c52-8b0f-29fc95e4dfdc,Credit Card,"Johnsonville, Afghanistan",47,Male,VIP,Yes,3,E0485,Supermarket
T0001296,2023-06-20,S045,P00631,Toys,Board Games,9,458.82,0.16,3468.68,f3a13d6a-6f08-4776-b9a0-1743ae613960,Credit Card,"Martinstad, Guinea",28,Male,Regular,Yes,4,E0420,Online
T0001297,2024-02-13,S042,P00525,Toys,Action Figures,5,933.81,0.3,3268.33,6bcdd7db-3531-41a4-beeb-9f6a6ca8b300,Credit Card,"Franklinstad, Guatemala",30,Male,Regular,Yes,3,E0417,Online
T0001298,2023-05-02,S054,P00406,Electronics,Cameras,10,293.8,0.13,2556.06,45efef6d-9f9b-4c07-a1f7-b09c54086de2,Online Payment,"New Sarah, Suriname",23,Female,Regular,No,3,E0369,Supermarket
T0001299,2024-06-19,S075,P00546,Groceries,Fruits,3,603.11,0.09,1646.49,cd0b36ca-2a12-4118-8782-67d91ea113cd,Cash,"East Timothy, Seychelles",29,Female,Regular,Yes,2,E0181,Outlet
T0001300,2022-10-16,S041,P00262,Toys,Board Games,9,98.18,0.26,653.88,5acdeccb-7019-4334-aec3-6a79101698e9,Online Payment,"Port Stevenshire, Vanuatu",64,Female,VIP,Yes,5,E0298,Supermarket
T0001301,2023-03-31,S040,P00390,Toys,Dolls,4,828.98,0.13,2884.85,ee33b5a0-5826-41d1-8e08-ebd462da15c8,Credit Card,"West Michelle, Saudi Arabia",60,Male,VIP,Yes,3,E0242,Online
T0001302,2023-09-20,S037,P00186,Furniture,Chairs,9,805.99,0.19,5875.67,220acead-3f30-4194-b5a0-c13f59ce0e5c,Online Payment,"North Kathleen, Puerto Rico",34,Female,VIP,Yes,1,E0021,Supermarket
T0001303,2024-02-19,S074,P00932,Clothing,T-Shirts,10,854.84,0.04,8206.46,5a4e2302-376c-4a6a-9947-df3015137a6c,Credit Card,"West Autumnborough, Bahamas",55,Male,VIP,Yes,3,E0417,Supermarket
T0001304,2023-01-30,S075,P00691,Furniture,Tables,7,410.44,0.22,2241.0,e317b8fd-cf29-45b6-932b-6e97ba21781f,Credit Card,"Juanfurt, Pakistan",58,Female,Regular,Yes,2,E0348,Outlet
T0001305,2024-04-22,S074,P00693,Furniture,Beds,6,605.55,0.3,2543.31,160796a7-f5de-4904-8f5d-b67a6f4812a7,Online Payment,"Lake Janet, Tokelau",50,Female,VIP,Yes,5,E0030,Outlet
T0001306,2024-02-16,S066,P00214,Electronics,Smartphones,10,29.05,0.15,246.92,5d0deb6b-a777-45b4-a4d3-3d6d83edb9cd,Cash,"East Timothy, Seychelles",55,Male,VIP,No,4,E0268,Outlet
T0001307,2023-09-04,S099,P00457,Groceries,Fruits,5,706.29,0.14,3037.05,f6453fda-aa89-4ec2-8362-bd73fef6f33e,Credit Card,"Kaitlintown, Ukraine",49,Male,VIP,Yes,2,E0355,Supermarket
T0001308,2022-11-28,S060,P00532,Toys,Action Figures,9,15.14,0.01,134.9,247ca533-6e6d-4510-b7ae-c9aea6ebb321,Cash,"Taylorhaven, United States Minor Outlying Islands",49,Male,Regular,No,2,E0222,Supermarket
T0001309,2023-03-14,S058,P00749,Toys,Puzzles,9,472.8,0.03,4127.54,1845ff6c-1167-4f0f-aa0c-1d456bb6cd48,Credit Card,"Sonyamouth, Georgia",47,Male,VIP,No,3,E0499,Online
T0001310,2024-08-13,S069,P00007,Electronics,Laptops,7,504.31,0.04,3388.96,4ae23728-f1e0-4281-bda3-f302410af1cf,Credit Card,"New Carolfurt, Colombia",45,Female,Regular,No,4,E0157,Supermarket
T0001311,2022-10-14,S021,P00395,Groceries,Vegetables,7,154.25,0.01,1068.95,5a7be82b-e64f-41e9-b0ff-fc39b1ff11cc,Online Payment,"Port Eddieton, Norfolk Island",48,Female,VIP,Yes,1,E0118,Supermarket
T0001312,2023-12-22,S011,P00673,Toys,Board Games,1,634.9,0.14,546.01,af0bc0c0-432f-4847-841c-1f7e94046b81,Cash,"Ramirezland, Guernsey",20,Female,Regular,Yes,1,E0370,Supermarket
T0001313,2024-03-05,S044,P00466,Toys,Dolls,2,58.12,0.01,115.08,99cfe864-3249-4343-8361-b377a13eed1e,Credit Card,"Nancyport, Mongolia",31,Male,VIP,Yes,1,E0045,Outlet
T0001314,2023-05-27,S028,P00611,Furniture,Tables,3,332.33,0.09,907.26,9b786ac4-cfcc-4114-ac18-f66269f55b70,Credit Card,"New Susan, Jersey",68,Male,Regular,Yes,3,E0453,Outlet
T0001315,2024-08-30,S046,P00328,Clothing,Jackets,1,390.08,0.22,304.26,672a4ac7-1385-4fa6-be7b-ead452911a3a,Online Payment,"West Michelle, Saudi Arabia",27,Female,VIP,No,1,E0027,Supermarket
T0001316,2023-06-26,S036,P00796,Toys,Dolls,1,963.12,0.17,799.39,ab3fc0d1-8341-4b41-ad50-3d5aeaf20a61,Credit Card,"Duncanstad, Ghana",23,Male,VIP,No,4,E0083,Outlet
T0001317,2023-06-19,S012,P00640,Electronics,Cameras,5,280.32,0.04,1345.54,e0e2629c-3073-4519-a16e-62dafd147926,Online Payment,"Cindychester, Belarus",61,Female,VIP,Yes,5,E0012,Supermarket
T0001318,2022-10-28,S015,P00837,Clothing,Jeans,3,593.12,0.11,1583.63,b8961cc9-3dae-40f3-bc48-2542a6da3aed,Cash,"Dannyland, Bhutan",47,Female,VIP,Yes,2,E0495,Online
T0001319,2023-12-29,S083,P00732,Groceries,Snacks,7,574.4,0.12,3538.3,949e74ee-885f-4f99-925b-df81daae0629,Online Payment,"Seantown, Namibia",19,Male,VIP,No,4,E0014,Online
T0001320,2024-01-06,S063,P00156,Furniture,Beds,1,603.04,0.14,518.61,b4119de3-5b06-4c1d-90dc-60a6503300e3,Cash,"Lake William, Senegal",53,Female,VIP,No,4,E0303,Online
T0001321,2023-03-29,S084,P00447,Electronics,Smartphones,9,410.08,0.12,3247.83,0a84087c-67e4-4a10-99d3-3c67876a8f84,Cash,"Seantown, Namibia",62,Female,Regular,No,3,E0462,Outlet
T0001322,2024-04-21,S059,P00065,Clothing,Shoes,7,294.94,0.17,1713.6,89785962-0a57-4753-aa45-c207f88dcea5,Online Payment,"Lake Janet, Tokelau",27,Male,VIP,Yes,1,E0343,Online
T0001323,2023-12-03,S030,P00158,Furniture,Tables,2,30.47,0.16,51.19,dcf98bcc-6b31-4dbf-b762-67753fef2ee6,Credit Card,"Michaelmouth, Russian Federation",23,Male,Regular,Yes,2,E0253,Supermarket
T0001324,2023-09-13,S023,P00454,Furniture,Beds,5,568.12,0.26,2102.04,77008a40-5c5f-4411-a3d6-0f6a91bda954,Online Payment,"East Johnton, Saint Helena",66,Male,VIP,Yes,1,E0040,Supermarket
T0001325,2023-05-01,S086,P00150,Groceries,Snacks,10,106.57,0.04,1023.07,cf724388-7603-485a-9a35-175801eac49e,Online Payment,"Parkbury, Ethiopia",35,Male,Regular,Yes,3,E0223,Online
T0001326,2023-03-04,S032,P00177,Furniture,Chairs,10,271.89,0.14,2338.25,c112ae10-f664-4113-9a4a-dfd7c454e16e,Credit Card,"Samanthaville, Bermuda",65,Female,Regular,No,5,E0447,Supermarket
T0001327,2023-05-03,S051,P00527,Furniture,Tables,6,648.66,0.03,3775.2,ae5d6634-40b6-4093-8a49-f5663590b7b7,Cash,"New Victor, Vanuatu",19,Female,VIP,No,5,E0164,Supermarket
T0001328,2022-10-26,S082,P00950,Furniture,Tables,6,986.72,0.24,4499.44,a9bc0088-a80e-4300-a62e-294c31e68113,Credit Card,"Lawrencefort, Senegal",20,Female,Regular,No,5,E0138,Online
T0001329,2023-11-22,S002,P00664,Groceries,Snacks,1,386.83,0.26,286.25,e8f43290-6651-4b33-a387-99e13fcd8d88,Online Payment,"Port Stevenshire, Vanuatu",52,Female,Regular,Yes,4,E0043,Supermarket
T0001330,2023-08-16,S012,P00794,Groceries,Snacks,6,87.61,0.25,394.25,4e614c9a-c7d4-41e3-891c-7a6eb1a45703,Online Payment,"Port Danielburgh, Bahrain",56,Female,VIP,Yes,4,E0064,Supermarket
T0001331,2023-01-07,S071,P00838,Groceries,Snacks,10,269.1,0.01,2664.09,2a0ad1ce-24c5-4952-9016-7cf33626121c,Cash,"North Kathleen, Puerto Rico",57,Female,Regular,No,5,E0381,Outlet
T0001332,2022-10-11,S009,P00871,Groceries,Dairy,5,542.54,0.24,2061.65,bcdf14af-edaf-48e5-aead-8f93378d4576,Cash,"Port Howard, Sudan",34,Female,VIP,Yes,4,E0439,Outlet
T0001333,2023-02-14,S061,P00947,Furniture,Tables,10,528.16,0.25,3961.2,7871b744-4bfb-4c32-8d59-84db5ff453fd,Cash,"Ramirezland, Guernsey",51,Male,VIP,Yes,1,E0484,Outlet
T0001334,2023-05-15,S056,P00510,Toys,Puzzles,3,59.25,0.23,136.87,3ada2bb3-d878-4c6f-89e9-08c2bfee1ff0,Online Payment,"New Carolfurt, Colombia",67,Female,Regular,No,4,E0437,Supermarket
T0001335,2023-10-16,S023,P00395,Toys,Action Figures,3,943.35,0.13,2462.14,40bc45a6-421b-4103-886d-56704a43a2e2,Online Payment,"Kevinview, Benin",20,Female,VIP,Yes,1,E0070,Supermarket
T0001336,2024-02-10,S041,P00545,Clothing,Jeans,7,505.98,0.09,3223.09,82024b3f-5f35-4074-bbc5-2677927e2a6c,Cash,"North Kathleen, Puerto Rico",34,Male,VIP,No,1,E0434,Supermarket
T0001337,2023-11-03,S089,P00537,Electronics,Cameras,2,151.52,0.01,300.01,e81fe48a-1b88-44c4-8a12-10e202fcb41d,Cash,"Lake Emilychester, Wallis and Futuna",35,Female,Regular,Yes,1,E0451,Online
T0001338,2024-06-16,S057,P00956,Toys,Board Games,5,566.99,0.25,2126.21,47c102ca-c65d-4402-a21e-7b31efe2e7de,Online Payment,"New Barbaraville, Guyana",63,Female,Regular,Yes,1,E0009,Online
T0001339,2022-09-24,S060,P00879,Clothing,Shoes,9,474.65,0.11,3801.95,061b0c6b-1c82-47e7-a2f8-318be0219a98,Cash,"Port Timothy, Gabon",43,Female,VIP,Yes,3,E0215,Supermarket
T0001340,2024-06-28,S037,P00402,Furniture,Beds,1,932.83,0.09,848.88,ba82beaa-485b-485c-8f89-ac38a75eb9ce,Online Payment,"South Sandraton, Micronesia",19,Male,VIP,Yes,2,E0252,Supermarket
T0001341,2023-02-13,S100,P00881,Electronics,Cameras,3,538.53,0.21,1276.32,cc4c418a-cff9-4d2b-aef1-17b4cb452a90,Cash,"Sonyamouth, Georgia",38,Male,VIP,No,2,E0383,Supermarket
T0001342,2023-09-23,S083,P00605,Electronics,Smartphones,7,496.45,0.19,2814.87,73c0a04a-6890-4c27-b07b-8bfa3f78b4aa,Online Payment,"Lake Emilychester, Wallis and Futuna",41,Female,Regular,Yes,5,E0484,Outlet
T0001343,2022-11-18,S099,P00120,Clothing,T-Shirts,6,849.62,0.24,3874.27,e38e8740-f713-4dbc-bd2c-a04025170849,Credit Card,"North Kathleen, Puerto Rico",45,Female,VIP,No,2,E0342,Online
T0001344,2024-07-28,S049,P00115,Electronics,Smartphones,8,493.38,0.25,2960.28,89047c23-5808-437d-8adb-15b5cbbbdfe2,Online Payment,"Port Danielburgh, Bahrain",33,Female,VIP,No,1,E0273,Online
T0001345,2023-09-04,S066,P00938,Groceries,Vegetables,7,460.31,0.01,3189.95,91c05d91-9ec5-42a2-b08e-f72046a0b0f6,Cash,"Nancyport, Mongolia",60,Male,VIP,No,5,E0026,Supermarket
T0001346,2023-07-02,S096,P00101,Toys,Action Figures,9,274.9,0.21,1954.54,a5c47031-f117-4d5d-8a5f-80c205ddd26d,Online Payment,"Mcdanielshire, Palau",40,Male,Regular,No,3,E0169,Outlet
T0001347,2024-07-22,S094,P00661,Furniture,Chairs,3,23.65,0.13,61.73,0a86c280-a514-430d-9000-126317892edf,Cash,"Wheelermouth, Greece",46,Female,Regular,No,2,E0176,Supermarket
T0001348,2024-04-28,S015,P00870,Electronics,Smartphones,4,315.21,0.02,1235.62,2fb7d8de-5988-4de8-aedc-10d0d2ce081d,Credit Card,"North Karenborough, Czech Republic",38,Male,Regular,No,2,E0479,Supermarket
T0001349,2023-12-23,S020,P00209,Furniture,Tables,5,130.26,0.26,481.96,c46094b0-6562-47c8-b8c3-b3c06572a984,Cash,"North Heather, Lithuania",58,Female,Regular,Yes,2,E0181,Outlet
T0001350,2023-05-28,S086,P00200,Clothing,Shoes,3,633.56,0.05,1805.65,1b83276e-b561-415b-9505-8372f2aed1d8,Credit Card,"New Valerie, Palau",45,Female,VIP,No,1,E0069,Online
T0001351,2023-01-28,S094,P00847,Toys,Action Figures,10,56.16,0.21,443.66,20dcf001-b3d6-4455-bc6c-9fc5a6ca6b06,Credit Card,"Bethburgh, Slovakia (Slovak Republic)",66,Male,Regular,No,3,E0130,Supermarket
T0001352,2024-07-08,S046,P00417,Toys,Action Figures,10,547.15,0.23,4213.06,a7340330-c6b9-4cf6-aab4-1ed9a035b24b,Cash,"West Ellen, Austria",28,Female,VIP,Yes,3,E0453,Online
T0001353,2023-11-01,S068,P00315,Groceries,Fruits,7,52.44,0.13,319.36,62f61487-73b3-4718-bd8e-f59a6a51fe13,Online Payment,"Kevinview, Benin",32,Male,Regular,Yes,4,E0342,Outlet
T0001354,2023-05-23,S027,P00469,Toys,Board Games,1,47.23,0.11,42.03,925f2e20-755f-479f-96b6-53af3dbde732,Cash,"Booneshire, Macao",35,Male,Regular,No,5,E0085,Outlet
T0001355,2023-06-19,S060,P00572,Electronics,Laptops,3,977.41,0.2,2345.78,267c2432-787f-4dd8-bae9-a871b61b88e5,Online Payment,"New Valerie, Palau",43,Male,VIP,Yes,4,E0089,Outlet
T0001356,2023-11-13,S030,P00807,Groceries,Vegetables,10,396.13,0.11,3525.56,2749e837-6ac8-4ed8-884a-1101a1280df9,Cash,"South Kimberly, Albania",46,Male,VIP,No,5,E0495,Online
T0001357,2023-05-13,S011,P00847,Clothing,T-Shirts,10,130.77,0.23,1006.93,c0499ead-ea09-453b-910f-ffe3bb395d03,Online Payment,"Lake Emilychester, Wallis and Futuna",35,Male,Regular,Yes,3,E0101,Supermarket
T0001358,2024-07-02,S060,P00805,Clothing,Jeans,6,173.3,0.18,852.64,326beffa-d52c-495a-a0c3-b74991c93224,Cash,"Nancyport, Mongolia",54,Female,Regular,No,1,E0401,Outlet
T0001359,2023-12-09,S082,P00039,Groceries,Vegetables,8,988.19,0.04,7589.3,48ecfac3-7fad-4a44-b5fa-6f2e63612418,Online Payment,"East Charles, Macedonia",56,Male,Regular,No,5,E0001,Online
T0001360,2022-09-07,S044,P00234,Furniture,Beds,2,216.46,0.01,428.59,596d2a06-7620-42a6-9201-c2a38a311e07,Online Payment,"Allenside, Mayotte",63,Male,Regular,No,4,E0436,Supermarket
T0001361,2024-04-07,S069,P00350,Toys,Dolls,10,555.51,0.11,4944.04,dc82bd8e-d112-4d69-9e6f-87d7540608bf,Online Payment,"Nancyport, Mongolia",67,Female,Regular,Yes,3,E0070,Online
